,MA_SLOW,MA_FAST,MA_SIGNAL,Multiple,Sharpe
3052,12,10,2,-1.0,9999.0
3053,12,10,3,-1.0,9999.0
3054,12,10,4,-1.0,9999.0
3055,12,10,5,-1.0,9999.0
3056,12,10,6,-1.0,9999.0
3057,12,10,7,-1.0,9999.0
3058,12,10,8,-1.0,9999.0
3059,12,10,9,-1.0,9999.0
3060,12,11,1,-1.0,9999.0
3061,12,11,2,-1.0,9999.0
3062,12,11,3,-1.0,9999.0
3063,12,11,4,-1.0,9999.0
3064,12,11,5,-1.0,9999.0
3065,12,11,6,-1.0,9999.0
3066,12,11,7,-1.0,9999.0
3067,12,11,8,-1.0,9999.0
3068,12,11,9,-1.0,9999.0
3069,12,12,1,-1.0,9999.0
3070,12,12,2,-1.0,9999.0
3071,12,12,3,-1.0,9999.0
3072,12,12,4,-1.0,9999.0
3073,12,12,5,-1.0,9999.0
3074,12,12,6,-1.0,9999.0
3075,12,12,7,-1.0,9999.0
3076,12,12,8,-1.0,9999.0
3077,12,12,9,-1.0,9999.0
3078,12,13,1,1.0492628758343144e-55,-1.1765763025375082
3079,12,13,2,2.8020609074432273e-06,-1.036897653676984
3080,12,13,3,1.0121084412556128e-05,-1.021843757553261
3081,12,13,4,6.194326936561347e-05,-0.98660735575596
3082,12,13,5,0.00015069688809010048,-0.9626337376585502
3083,12,13,6,0.0013327991843266284,-0.8732456062066349
3084,12,13,7,0.005481747873365049,-0.7839539398291197
3085,12,13,8,0.006638391413546407,-0.7696047927596741
3086,12,13,9,0.01631481336945314,-0.6908288756196094
3087,12,14,1,4.4731869212428965e-55,-1.174983185875898
3088,12,14,2,4.256876382517621e-06,-1.031956764684696
3089,12,14,3,2.458539881513113e-05,-1.0059769904789206
3090,12,14,4,7.524519091407703e-05,-0.9817366078629789
3091,12,14,5,0.00020660337874931167,-0.9525887001472622
3092,12,14,6,0.0025116055082029013,-0.8369944917841419
3093,12,14,7,0.0065115731106920455,-0.77080846120559
3094,12,14,8,0.011872332213074257,-0.7206281716186634
3095,12,14,9,0.015238670261009373,-0.6975809453753371
3096,12,15,1,2.605220294683805e-54,-1.1730810791685793
3097,12,15,2,9.648150102898743e-06,-1.0202283931642913
3098,12,15,3,3.842069103833378e-05,-0.9967106096840969
3099,12,15,4,9.498142536780404e-05,-0.9754820873552221
3100,12,15,5,0.0007856598965589552,-0.8992279852046264
3101,12,15,6,0.0034165294646692694,-0.8171842854375532
3102,12,15,7,0.006690221583449392,-0.7688569727098833
3103,12,15,8,0.01439633463581552,-0.7028493901701108
3104,12,15,9,0.016455481476585022,-0.6902124608484658
3105,12,16,1,8.705226063707246e-54,-1.1719696416903633
3106,12,16,2,8.250449041847467e-06,-1.0228501723310948
3107,12,16,3,4.053413965779194e-05,-0.9955959061125251
3108,12,16,4,0.0002037646791811933,-0.9521535655021449
3109,12,16,5,0.001244923521510594,-0.8765735850171348
3110,12,16,6,0.004758077104426286,-0.7942470248601966
3111,12,16,7,0.007218610919743217,-0.7629061294407
3112,12,16,8,0.009408892535625175,-0.7413134269255242
3113,12,16,9,0.03389909443590784,-0.6127447433593827
3114,12,17,1,2.0505871145626289e-53,-1.171197546668287
3115,12,17,2,8.205544140304582e-06,-1.0231176403102649
3116,12,17,3,7.323050628354469e-05,-0.9811861598666167
3117,12,17,4,0.00029104372549561465,-0.9398180938498105
3118,12,17,5,0.002645076055217232,-0.8333071278134189
3119,12,17,6,0.004156852119318523,-0.803953899330729
3120,12,17,7,0.007169194782896721,-0.7635444032926824
3121,12,17,8,0.019337028912643193,-0.6739543466649757
3122,12,17,9,0.03927640253765397,-0.5952866527068059
3123,12,18,1,3.019098470700092e-53,-1.17081236831174
3124,12,18,2,8.579488107847203e-06,-1.0225853708530117
3125,12,18,3,6.492876781335424e-05,-0.9843548294546673
3126,12,18,4,0.00041264174981533276,-0.9264702702728769
3127,12,18,5,0.0022559103989206724,-0.8432625368845342
3128,12,18,6,0.006091567958138253,-0.7759262678435329
3129,12,18,7,0.0072362120320690546,-0.7628676680823686
3130,12,18,8,0.023831781970884425,-0.6521204658618852
3131,12,18,9,0.053537187564808894,-0.5563421359169193
3132,12,19,1,7.110455969870284e-53,-1.1699084496394765
3133,12,19,2,1.049801568559095e-05,-1.0194704338649454
3134,12,19,3,9.464803773230286e-05,-0.9744491827361239
3135,12,19,4,0.0004557488462414455,-0.9225816602707119
3136,12,19,5,0.0015830861837575804,-0.863867650407379
3137,12,19,6,0.004643262041298508,-0.7962435457701885
3138,12,19,7,0.008148343417028029,-0.7532715429932894
3139,12,19,8,0.01879295939773547,-0.6768872541883559
3140,12,19,9,0.04127692323082906,-0.589311960414662
3141,12,20,1,1.3167923095748451e-52,-1.169255562280001
3142,12,20,2,7.642688238557337e-06,-1.0245739653685912
3143,12,20,3,8.360442479297951e-05,-0.9779863120245632
3144,12,20,4,0.0005731463377448347,-0.9130151262962479
3145,12,20,5,0.001645572271274734,-0.8618227417067047
3146,12,20,6,0.0038257690315097303,-0.8099867705869107
3147,12,20,7,0.013079009373183553,-0.7118070981342305
3148,12,20,8,0.02849844714310837,-0.6325440743222751
3149,12,20,9,0.07558399532156666,-0.5094081701416632
3150,12,21,1,2.333464747546458e-52,-1.1686172926538894
3151,12,21,2,8.482874842187746e-06,-1.0231468848267231
3152,12,21,3,8.984042729051361e-05,-0.9761394284530789
3153,12,21,4,0.0005614981722749837,-0.9139053676910937
3154,12,21,5,0.0018278556276590207,-0.8559262552710266
3155,12,21,6,0.0029340989056273756,-0.8277541525976213
3156,12,21,7,0.018762511350202946,-0.6768028332318843
3157,12,21,8,0.03248478381420035,-0.6176911573026229
3158,12,21,9,0.10746095287820254,-0.4572490608368356
3159,12,22,1,2.414874120479217e-52,-1.1684894858284698
3160,12,22,2,8.888376767481467e-06,-1.0224478534272519
3161,12,22,3,7.343726778795279e-05,-0.9816638049739581
3162,12,22,4,0.00047841864676948333,-0.9207023550801594
3163,12,22,5,0.0019686411423043494,-0.8516288252607903
3164,12,22,6,0.004803586470173668,-0.7939849987379811
3165,12,22,7,0.019918753747133252,-0.6707993623383822
3166,12,22,8,0.05579311347407359,-0.5508556773212632
3167,12,22,9,0.1272164014142738,-0.4306655643338707
3168,12,23,1,3.6632792464593166e-52,-1.1680485655242059
3169,12,23,2,1.1259656754383868e-05,-1.0186132211193042
3170,12,23,3,6.709667857842095e-05,-0.9840973504404985
3171,12,23,4,0.0008639836895987306,-0.894334247605706
3172,12,23,5,0.0016865890320638245,-0.8605741076521177
3173,12,23,6,0.005592665985516195,-0.7827403416382334
3174,12,23,7,0.021132073092274523,-0.6647156302612813
3175,12,23,8,0.07367659528412507,-0.512888362924437
3176,12,23,9,0.1483625515442833,-0.4056880445307038
3177,12,24,1,6.89296846561509e-52,-1.1673219793446115
3178,12,24,2,1.6108223978067734e-05,-1.0124018799834253
3179,12,24,3,7.255432760787507e-05,-0.9821537086800293
3180,12,24,4,0.0012107483875809042,-0.877584896394447
3181,12,24,5,0.003155039398772413,-0.8224831797633866
3182,12,24,6,0.006888194385079725,-0.7666672496665127
3183,12,24,7,0.025602093624971838,-0.6442827846860921
3184,12,24,8,0.12698778427612492,-0.4310665264200171
3185,12,24,9,0.21750564031709338,-0.33866869002241273
3186,12,25,1,9.939651221015223e-52,-1.1669112168214295
3187,12,25,2,1.4563029227724983e-05,-1.0142897547427454
3188,12,25,3,0.00012093401511542732,-0.9679250259149975
3189,12,25,4,0.0012254128670924976,-0.8770058602234693
3190,12,25,5,0.0022427014846728593,-0.8440371409837882
3191,12,25,6,0.009311531050169037,-0.741862994605891
3192,12,25,7,0.022337262017305747,-0.6592217907265702
3193,12,25,8,0.06417213727517075,-0.5324003581644041
3194,12,25,9,0.2194931678109926,-0.33700982897319404
3195,12,26,1,1.5490124237752928e-51,-1.1664799822953351
3196,12,26,2,1.502101432192124e-05,-1.013786409213145
3197,12,26,3,0.00014830576456696586,-0.9617341385713629
3198,12,26,4,0.0014988209326195624,-0.8662906949459237
3199,12,26,5,0.0022823047998054755,-0.8430235390783618
3200,12,26,6,0.014589560426096727,-0.7016617716188229
3201,12,26,7,0.03434346011737151,-0.6113280721249367
3202,12,26,8,0.0608609169142531,-0.5396354840848192
3203,12,26,9,0.22520746309455555,-0.33229700954774166
3204,12,27,1,2.980350888765219e-51,-1.1658259857549507
3205,12,27,2,1.6762008694096197e-05,-1.0118382830981583
3206,12,27,3,0.00021475164995465445,-0.9497301268494449
3207,12,27,4,0.0017002847972228743,-0.8593217364054737
3208,12,27,5,0.0027832889052348355,-0.8310036538376628
3209,12,27,6,0.009321066405277703,-0.7421111189458831
3210,12,27,7,0.05048142755423314,-0.5640050895899439
3211,12,27,8,0.08540284918956279,-0.4920972598198561
3212,12,27,9,0.19747934324157868,-0.35625084013726205
3213,12,28,1,5.04315617469684e-51,-1.1652554607090764
3214,12,28,2,1.5937745478092407e-05,-1.0128302177465742
3215,12,28,3,0.00024085471263165292,-0.94576492900826
3216,12,28,4,0.0016338110553539133,-0.8619015690079467
3217,12,28,5,0.004915353507572968,-0.7922074572903035
3218,12,28,6,0.011562566150873163,-0.723211682796756
3219,12,28,7,0.05993483235991315,-0.5414926483461251
3220,12,28,8,0.16254645616752852,-0.39020999136875667
3221,12,28,9,0.16922678502563127,-0.38344480831580807
3222,12,29,1,5.994541135831135e-51,-1.1650607795147059
3223,12,29,2,1.378702927325616e-05,-1.0154652088035139
3224,12,29,3,0.0003184060788816574,-0.9357802782775048
3225,12,29,4,0.002091933537004255,-0.8477043630490385
3226,12,29,5,0.007489656711526923,-0.7598335932904592
3227,12,29,6,0.015423907468272786,-0.6963453181183797
3228,12,29,7,0.05081853868693465,-0.5632173657213217
3229,12,29,8,0.16480326063936795,-0.387859776752203
3230,12,29,9,0.20607136981502838,-0.34862476364083483
3231,12,30,1,9.591932561963265e-51,-1.1645977893989865
3232,12,30,2,1.4080968595638485e-05,-1.01526898618171
3233,12,30,3,0.0002802368367460204,-0.9405781511048718
3234,12,30,4,0.001557411853798311,-0.8646869164041403
3235,12,30,5,0.0071799452219048895,-0.7632890540896661
3236,12,30,6,0.02363185668641093,-0.6530151033071536
3237,12,30,7,0.04709828886342816,-0.5729666577319754
3238,12,30,8,0.12251799693964838,-0.43697983814897634
3239,12,30,9,0.2706907917670386,-0.2975522189613755
3240,13,1,1,-1.0,9999.0
3241,13,1,2,-1.0,9999.0
3242,13,1,3,-1.0,9999.0
3243,13,1,4,-1.0,9999.0
3244,13,1,5,-1.0,9999.0
3245,13,1,6,-1.0,9999.0
3246,13,1,7,-1.0,9999.0
3247,13,1,8,-1.0,9999.0
3248,13,1,9,-1.0,9999.0
3249,13,2,1,-1.0,9999.0
3250,13,2,2,-1.0,9999.0
3251,13,2,3,-1.0,9999.0
3252,13,2,4,-1.0,9999.0
3253,13,2,5,-1.0,9999.0
3254,13,2,6,-1.0,9999.0
3255,13,2,7,-1.0,9999.0
3256,13,2,8,-1.0,9999.0
3257,13,2,9,-1.0,9999.0
3258,13,3,1,-1.0,9999.0
3259,13,3,2,-1.0,9999.0
3260,13,3,3,-1.0,9999.0
3261,13,3,4,-1.0,9999.0
3262,13,3,5,-1.0,9999.0
3263,13,3,6,-1.0,9999.0
3264,13,3,7,-1.0,9999.0
3265,13,3,8,-1.0,9999.0
3266,13,3,9,-1.0,9999.0
3267,13,4,1,-1.0,9999.0
3268,13,4,2,-1.0,9999.0
3269,13,4,3,-1.0,9999.0
3270,13,4,4,-1.0,9999.0
3271,13,4,5,-1.0,9999.0
3272,13,4,6,-1.0,9999.0
3273,13,4,7,-1.0,9999.0
3274,13,4,8,-1.0,9999.0
3275,13,4,9,-1.0,9999.0
3276,13,5,1,-1.0,9999.0
3277,13,5,2,-1.0,9999.0
3278,13,5,3,-1.0,9999.0
3279,13,5,4,-1.0,9999.0
3280,13,5,5,-1.0,9999.0
3281,13,5,6,-1.0,9999.0
3282,13,5,7,-1.0,9999.0
3283,13,5,8,-1.0,9999.0
3284,13,5,9,-1.0,9999.0
3285,13,6,1,-1.0,9999.0
3286,13,6,2,-1.0,9999.0
3287,13,6,3,-1.0,9999.0
3288,13,6,4,-1.0,9999.0
3289,13,6,5,-1.0,9999.0
3290,13,6,6,-1.0,9999.0
3291,13,6,7,-1.0,9999.0
3292,13,6,8,-1.0,9999.0
3293,13,6,9,-1.0,9999.0
3294,13,7,1,-1.0,9999.0
3295,13,7,2,-1.0,9999.0
3296,13,7,3,-1.0,9999.0
3297,13,7,4,-1.0,9999.0
3298,13,7,5,-1.0,9999.0
3299,13,7,6,-1.0,9999.0
3300,13,7,7,-1.0,9999.0
3301,13,7,8,-1.0,9999.0
3302,13,7,9,-1.0,9999.0
3303,13,8,1,-1.0,9999.0
3304,13,8,2,-1.0,9999.0
3305,13,8,3,-1.0,9999.0
3306,13,8,4,-1.0,9999.0
3307,13,8,5,-1.0,9999.0
3308,13,8,6,-1.0,9999.0
3309,13,8,7,-1.0,9999.0
3310,13,8,8,-1.0,9999.0
3311,13,8,9,-1.0,9999.0
3312,13,9,1,-1.0,9999.0
3313,13,9,2,-1.0,9999.0
3314,13,9,3,-1.0,9999.0
3315,13,9,4,-1.0,9999.0
3316,13,9,5,-1.0,9999.0
3317,13,9,6,-1.0,9999.0
3318,13,9,7,-1.0,9999.0
3319,13,9,8,-1.0,9999.0
3320,13,9,9,-1.0,9999.0
3321,13,10,1,-1.0,9999.0
3322,13,10,2,-1.0,9999.0
3323,13,10,3,-1.0,9999.0
3324,13,10,4,-1.0,9999.0
3325,13,10,5,-1.0,9999.0
3326,13,10,6,-1.0,9999.0
3327,13,10,7,-1.0,9999.0
3328,13,10,8,-1.0,9999.0
3329,13,10,9,-1.0,9999.0
3330,13,11,1,-1.0,9999.0
3331,13,11,2,-1.0,9999.0
3332,13,11,3,-1.0,9999.0
3333,13,11,4,-1.0,9999.0
3334,13,11,5,-1.0,9999.0
3335,13,11,6,-1.0,9999.0
3336,13,11,7,-1.0,9999.0
3337,13,11,8,-1.0,9999.0
3338,13,11,9,-1.0,9999.0
3339,13,12,1,-1.0,9999.0
3340,13,12,2,-1.0,9999.0
3341,13,12,3,-1.0,9999.0
3342,13,12,4,-1.0,9999.0
3343,13,12,5,-1.0,9999.0
3344,13,12,6,-1.0,9999.0
3345,13,12,7,-1.0,9999.0
3346,13,12,8,-1.0,9999.0
3347,13,12,9,-1.0,9999.0
3348,13,13,1,-1.0,9999.0
3349,13,13,2,-1.0,9999.0
3350,13,13,3,-1.0,9999.0
3351,13,13,4,-1.0,9999.0
3352,13,13,5,-1.0,9999.0
3353,13,13,6,-1.0,9999.0
3354,13,13,7,-1.0,9999.0
3355,13,13,8,-1.0,9999.0
3356,13,13,9,-1.0,9999.0
3357,13,14,1,3.3733036717726833e-54,-1.1728041295225864
3358,13,14,2,1.1277974172677566e-05,-1.017725123262962
3359,13,14,3,4.010473785383892e-05,-0.9958124226200338
3360,13,14,4,9.492717493154873e-05,-0.9755903254762651
3361,13,14,5,0.001041929179674106,-0.8855838959933735
3362,13,14,6,0.00435196895957759,-0.8005822248212608
3363,13,14,7,0.0053866008359774765,-0.7855465753681171
3364,13,14,8,0.014322300210467716,-0.7033735305461998
3365,13,14,9,0.018804534612628807,-0.676934934612289
3366,13,15,1,1.6887542682407001e-53,-1.1713023014381772
3367,13,15,2,1.0995389350630303e-05,-1.0183885719941488
3368,13,15,3,3.8574332538488106e-05,-0.996770075945749
3369,13,15,4,0.00028303760772524587,-0.9407216310058673
3370,13,15,5,0.0017299642603065691,-0.8586871508928487
3371,13,15,6,0.005093228596079685,-0.7893062358391678
3372,13,15,7,0.008188865414079123,-0.7526626876723972
3373,13,15,8,0.014237792800008371,-0.7040534865881598
3374,13,15,9,0.03802822874825754,-0.5991829446563658
3375,13,16,1,4.200379060936911e-53,-1.1704392911411658
3376,13,16,2,8.81059398267859e-06,-1.0221053299880278
3377,13,16,3,8.44021347403917e-05,-0.9774478926607049
3378,13,16,4,0.0004513886547058529,-0.9228479549748494
3379,13,16,5,0.002601610197616909,-0.834471744905072
3380,13,16,6,0.0043695964023589525,-0.8005008369782737
3381,13,16,7,0.008325003252598745,-0.7514282310993062
3382,13,16,8,0.022574185581466167,-0.65789229754189
3383,13,16,9,0.06463259252822746,-0.5312085182272704
3384,13,17,1,7.099745118037048e-53,-1.1699566200965315
3385,13,17,2,1.0522690763647637e-05,-1.0194709427384776
3386,13,17,3,8.385732244069385e-05,-0.9777556163003583
3387,13,17,4,0.0003695104691197093,-0.9309783792351363
3388,13,17,5,0.002392861994086179,-0.8397392883194019
3389,13,17,6,0.007147039258548735,-0.7634593974366268
3390,13,17,7,0.008796385278640947,-0.7468890030293674
3391,13,17,8,0.024654562302105113,-0.6485040685608522
3392,13,17,9,0.05593417535958928,-0.5506429944163617
3393,13,18,1,1.7209526931980802e-52,-1.1689309624088322
3394,13,18,2,9.228250974922042e-06,-1.0216898498783844
3395,13,18,3,9.233390488127006e-05,-0.9753483738351433
3396,13,18,4,0.0007774277456108368,-0.8993430704929299
3397,13,18,5,0.001959898732300562,-0.8518181501274966
3398,13,18,6,0.00415501747006201,-0.8042167523072895
3399,13,18,7,0.012769417132008598,-0.7140751717432482
3400,13,18,8,0.022858899523767646,-0.6566162620717091
3401,13,18,9,0.06844022721032086,-0.5233650475326544
3402,13,19,1,3.2392532612611644e-52,-1.1682787904930603
3403,13,19,2,7.894993177437865e-06,-1.0242986406073955
3404,13,19,3,0.0001080901109839919,-0.9709819737226226
3405,13,19,4,0.0006658156387553903,-0.9064821838144652
3406,13,19,5,0.0020366289145172392,-0.8496957444589319
3407,13,19,6,0.003253039422418023,-0.8210699449647754
3408,13,19,7,0.017069055202098688,-0.6863463418194583
3409,13,19,8,0.03499534325264805,-0.6090603326216272
3410,13,19,9,0.08697865003376767,-0.48916801116269293
3411,13,20,1,5.12325546471827e-52,-1.167711224837158
3412,13,20,2,9.731869653581043e-06,-1.021077269073724
3413,13,20,3,0.00010955102342773333,-0.970687646148531
3414,13,20,4,0.0007143962266271757,-0.9033394064992284
3415,13,20,5,0.0024549855519700597,-0.8384588745831976
3416,13,20,6,0.005331050235519818,-0.7863881920856428
3417,13,20,7,0.021885274062631434,-0.6610318658236213
3418,13,20,8,0.05009068247088047,-0.5649168506724932
3419,13,20,9,0.1533443922984836,-0.39992013429432827
3420,13,21,1,6.885772663309324e-52,-1.1674221852795654
3421,13,21,2,1.1540877336568173e-05,-1.018354042928243
3422,13,21,3,7.080415235955631e-05,-0.9828058888772487
3423,13,21,4,0.0009703234767977441,-0.8887942838160685
3424,13,21,5,0.002210354599812035,-0.8448941276176152
3425,13,21,6,0.00743235590693961,-0.7605934400485516
3426,13,21,7,0.01958068087620917,-0.6726434546397135
3427,13,21,8,0.0507425456347963,-0.5632469283061508
3428,13,21,9,0.18815785174331479,-0.3645932094947919
3429,13,22,1,1.2793660343672682e-51,-1.1666519138387206
3430,13,22,2,1.5158196219729543e-05,-1.0136671449502304
3431,13,22,3,9.209135034042652e-05,-0.9758307118462288
3432,13,22,4,0.0011631891112015731,-0.879722733191292
3433,13,22,5,0.002926042981440364,-0.8274605052955387
3434,13,22,6,0.010419169909104629,-0.7321679216111068
3435,13,22,7,0.02932090363076944,-0.6292534705824235
3436,13,22,8,0.09628536330942347,-0.4739698045314167
3437,13,22,9,0.33133166499907574,-0.25722337040674315
3438,13,23,1,2.651863368747551e-51,-1.1659312162757656
3439,13,23,2,1.4185580521156518e-05,-1.0149284356882724
3440,13,23,3,0.0001517760133844371,-0.9611241981794845
3441,13,23,4,0.0011919375251093767,-0.8785595850263116
3442,13,23,5,0.003236033719090099,-0.8209527661358975
3443,13,23,6,0.014172993932261086,-0.7042078286058864
3444,13,23,7,0.029043930492618355,-0.6303491729135541
3445,13,23,8,0.10064889313229597,-0.4673043551181167
3446,13,23,9,0.4687144532086997,-0.1838487243291603
3447,13,24,1,4.633660001608227e-51,-1.1653318846758722
3448,13,24,2,1.9285115391030596e-05,-1.009355311233866
3449,13,24,3,0.00020431196690095943,-0.9515030360019171
3450,13,24,4,0.001734867365036963,-0.8582814517960301
3451,13,24,5,0.0029763052829574043,-0.8264841283026357
3452,13,24,6,0.012970733143347474,-0.7124953436113974
3453,13,24,7,0.05109656651275272,-0.562210706589259
3454,13,24,8,0.07767373703315417,-0.5058279840922759
3455,13,24,9,0.33683712526653625,-0.25405720051562636
3456,13,25,1,1.2137631871439752e-50,-1.16436203935537
3457,13,25,2,2.1049737836287986e-05,-1.0077491774586076
3458,13,25,3,0.000417198809801317,-0.9252196610385859
3459,13,25,4,0.0030653896514071795,-0.8237096102389738
3460,13,25,5,0.004771562087522288,-0.7941833259411797
3461,13,25,6,0.013330199142316514,-0.7099676289558735
3462,13,25,7,0.08185089507745419,-0.4980742096003303
3463,13,25,8,0.14451398238895,-0.4100665023727991
3464,13,25,9,0.24908808650433714,-0.31348790614091454
3465,13,26,1,1.4183148267030225e-50,-1.1641820602351116
3466,13,26,2,2.5789287129307198e-05,-1.0037653482350972
3467,13,26,3,0.0002750195763423271,-0.9411303882711283
3468,13,26,4,0.0019516717393750055,-0.8516589281073231
3469,13,26,5,0.006057496777987282,-0.776409308606846
3470,13,26,6,0.015237000095213414,-0.6976054512702085
3471,13,26,7,0.0649160559612467,-0.5307419783488876
3472,13,26,8,0.16972597419710986,-0.3828298290401022
3473,13,26,9,0.2740065738001173,-0.29521335979753793
3474,13,27,1,2.9002830178724964e-50,-1.1635552673894458
3475,13,27,2,2.393189665663901e-05,-1.0053548584765484
3476,13,27,3,0.00038504718128717523,-0.9284806077152301
3477,13,27,4,0.002457269830840581,-0.8378967160637936
3478,13,27,5,0.00734632168295819,-0.7614938405123596
3479,13,27,6,0.015990001891948172,-0.6929688182261801
3480,13,27,7,0.04335116357631218,-0.5834101738403418
3481,13,27,8,0.18840671925569302,-0.36457107462859695
3482,13,27,9,0.38108212604516306,-0.22855684162724438
3483,13,28,1,3.970528955003456e-50,-1.1632672930166978
3484,13,28,2,2.4022974167513602e-05,-1.0053697773251378
3485,13,28,3,0.0006224521851012902,-0.9084737438809343
3486,13,28,4,0.0024002795308553093,-0.8396648474510199
3487,13,28,5,0.0045177616961903765,-0.7984581060364624
3488,13,28,6,0.024047548422810813,-0.651246019961573
3489,13,28,7,0.05130203466972892,-0.5621287799457971
3490,13,28,8,0.12310755835794077,-0.4362411361979504
3491,13,28,9,0.3438235004664459,-0.24992411906510248
3492,13,29,1,9.628042414535966e-50,-1.162392394132145
3493,13,29,2,4.361121773885279e-05,-0.992647475177518
3494,13,29,3,0.0004826219063295332,-0.9196431585368009
3495,13,29,4,0.0024802762023313574,-0.8376755535866579
3496,13,29,5,0.005991613058951001,-0.7775630110701889
3497,13,29,6,0.03633029441261025,-0.6046051462900456
3498,13,29,7,0.12878684235266388,-0.4288260316922168
3499,13,29,8,0.1666720248489788,-0.3860103190661522
3500,13,29,9,0.5735224037405863,-0.1381883448669691
3501,13,30,1,1.6025290803477754e-49,-1.1618839884795646
3502,13,30,2,7.929173429044911e-05,-0.9780949921890364
3503,13,30,3,0.00047016460802186167,-0.9208218500572859
3504,13,30,4,0.003705231235154446,-0.8116036090580157
3505,13,30,5,0.009679389235919376,-0.7385852497611567
3506,13,30,6,0.046371802992306414,-0.5747336457445178
3507,13,30,7,0.10435542644208179,-0.46198016826601485
3508,13,30,8,0.3042557807258493,-0.27454214777069313
3509,13,30,9,0.5516013212138795,-0.1472051148701005
3510,14,1,1,-1.0,9999.0
3511,14,1,2,-1.0,9999.0
3512,14,1,3,-1.0,9999.0
3513,14,1,4,-1.0,9999.0
3514,14,1,5,-1.0,9999.0
3515,14,1,6,-1.0,9999.0
3516,14,1,7,-1.0,9999.0
3517,14,1,8,-1.0,9999.0
3518,14,1,9,-1.0,9999.0
3519,14,2,1,-1.0,9999.0
3520,14,2,2,-1.0,9999.0
3521,14,2,3,-1.0,9999.0
3522,14,2,4,-1.0,9999.0
3523,14,2,5,-1.0,9999.0
3524,14,2,6,-1.0,9999.0
3525,14,2,7,-1.0,9999.0
3526,14,2,8,-1.0,9999.0
3527,14,2,9,-1.0,9999.0
3528,14,3,1,-1.0,9999.0
3529,14,3,2,-1.0,9999.0
3530,14,3,3,-1.0,9999.0
3531,14,3,4,-1.0,9999.0
3532,14,3,5,-1.0,9999.0
3533,14,3,6,-1.0,9999.0
3534,14,3,7,-1.0,9999.0
3535,14,3,8,-1.0,9999.0
3536,14,3,9,-1.0,9999.0
3537,14,4,1,-1.0,9999.0
3538,14,4,2,-1.0,9999.0
3539,14,4,3,-1.0,9999.0
3540,14,4,4,-1.0,9999.0
3541,14,4,5,-1.0,9999.0
3542,14,4,6,-1.0,9999.0
3543,14,4,7,-1.0,9999.0
3544,14,4,8,-1.0,9999.0
3545,14,4,9,-1.0,9999.0
3546,14,5,1,-1.0,9999.0
3547,14,5,2,-1.0,9999.0
3548,14,5,3,-1.0,9999.0
3549,14,5,4,-1.0,9999.0
3550,14,5,5,-1.0,9999.0
3551,14,5,6,-1.0,9999.0
3552,14,5,7,-1.0,9999.0
3553,14,5,8,-1.0,9999.0
3554,14,5,9,-1.0,9999.0
3555,14,6,1,-1.0,9999.0
3556,14,6,2,-1.0,9999.0
3557,14,6,3,-1.0,9999.0
3558,14,6,4,-1.0,9999.0
3559,14,6,5,-1.0,9999.0
3560,14,6,6,-1.0,9999.0
3561,14,6,7,-1.0,9999.0
3562,14,6,8,-1.0,9999.0
3563,14,6,9,-1.0,9999.0
3564,14,7,1,-1.0,9999.0
3565,14,7,2,-1.0,9999.0
3566,14,7,3,-1.0,9999.0
3567,14,7,4,-1.0,9999.0
3568,14,7,5,-1.0,9999.0
3569,14,7,6,-1.0,9999.0
3570,14,7,7,-1.0,9999.0
3571,14,7,8,-1.0,9999.0
3572,14,7,9,-1.0,9999.0
3573,14,8,1,-1.0,9999.0
3574,14,8,2,-1.0,9999.0
3575,14,8,3,-1.0,9999.0
3576,14,8,4,-1.0,9999.0
3577,14,8,5,-1.0,9999.0
3578,14,8,6,-1.0,9999.0
3579,14,8,7,-1.0,9999.0
3580,14,8,8,-1.0,9999.0
3581,14,8,9,-1.0,9999.0
3582,14,9,1,-1.0,9999.0
3583,14,9,2,-1.0,9999.0
3584,14,9,3,-1.0,9999.0
3585,14,9,4,-1.0,9999.0
3586,14,9,5,-1.0,9999.0
3587,14,9,6,-1.0,9999.0
3588,14,9,7,-1.0,9999.0
3589,14,9,8,-1.0,9999.0
3590,14,9,9,-1.0,9999.0
3591,14,10,1,-1.0,9999.0
3592,14,10,2,-1.0,9999.0
3593,14,10,3,-1.0,9999.0
3594,14,10,4,-1.0,9999.0
3595,14,10,5,-1.0,9999.0
3596,14,10,6,-1.0,9999.0
3597,14,10,7,-1.0,9999.0
3598,14,10,8,-1.0,9999.0
3599,14,10,9,-1.0,9999.0
3600,14,11,1,-1.0,9999.0
3601,14,11,2,-1.0,9999.0
3602,14,11,3,-1.0,9999.0
3603,14,11,4,-1.0,9999.0
3604,14,11,5,-1.0,9999.0
3605,14,11,6,-1.0,9999.0
3606,14,11,7,-1.0,9999.0
3607,14,11,8,-1.0,9999.0
3608,14,11,9,-1.0,9999.0
3609,14,12,1,-1.0,9999.0
3610,14,12,2,-1.0,9999.0
3611,14,12,3,-1.0,9999.0
3612,14,12,4,-1.0,9999.0
3613,14,12,5,-1.0,9999.0
3614,14,12,6,-1.0,9999.0
3615,14,12,7,-1.0,9999.0
3616,14,12,8,-1.0,9999.0
3617,14,12,9,-1.0,9999.0
3618,14,13,1,-1.0,9999.0
3619,14,13,2,-1.0,9999.0
3620,14,13,3,-1.0,9999.0
3621,14,13,4,-1.0,9999.0
3622,14,13,5,-1.0,9999.0
3623,14,13,6,-1.0,9999.0
